name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;876;0;876;3147;1758;3147;1758;0
header;72;120;72;161;1996;161;1996;120
A;1656;83;1656;85;1657;85;1657;83
A;892;187;892;213;916;213;916;187
B;1531;236;1531;264;1552;264;1552;236
A;1665;434;1665;434;1665;434;1665;434
A;1751;609;1751;612;1752;612;1752;609
B;892;862;892;888;913;888;913;862
B;1039;1247;1039;1274;1059;1274;1059;1247
C;891;1536;891;1563;911;1563;911;1536
A;1721;1608;1721;1608;1721;1608;1721;1608
D;892;2214;892;2240;914;2240;914;2214
A;1603;2810;1603;2810;1604;2810;1604;2810
A;1742;2914;1742;2914;1742;2914;1742;2914
A;1702;2943;1702;2943;1702;2943;1702;2943
A;1690;3098;1690;3098;1690;3098;1690;3098
A;1516;3118;1516;3118;1516;3118;1516;3118
