name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1114;0;1067;3149;1384;3149;1431;0
header;292;116;292;149;1947;149;1947;116
A;1325;32;1325;33;1326;33;1326;32
A;1123;182;1123;208;1146;208;1146;182
B;1119;842;1119;868;1139;868;1139;842
C;1315;1138;1315;1159;1334;1159;1334;1138
C;1110;1526;1110;1554;1129;1554;1129;1526
A;1253;1598;1253;1598;1253;1598;1253;1598
A;1256;2052;1256;2057;1262;2057;1262;2052
D;1098;2183;1098;2210;1118;2210;1118;2183
A;1156;2799;1156;2800;1156;2800;1156;2799
A;1317;2972;1317;2972;1317;2972;1317;2972
