name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;726;0;347;3145;961;3145;914;0
header;72;113;72;157;1749;157;1749;113
A;889;182;889;209;909;209;909;182
A;909;227;909;230;910;230;910;227
B;892;763;892;790;911;790;911;763
A;627;1122;627;1125;627;1125;627;1122
A;598;1124;598;1131;604;1131;604;1124
C;885;1651;885;1677;904;1677;904;1651
A;870;1687;870;1688;872;1688;872;1687
A;559;1946;559;1952;566;1952;566;1946
A;649;1946;649;1953;656;1953;656;1946
A;679;1947;679;1955;686;1955;686;1947
A;709;1947;709;1953;714;1953;714;1947
A;590;1948;590;1953;595;1953;595;1948
A;500;1949;500;1954;506;1954;506;1949
A;587;1978;587;1978;587;1978;587;1978
A;605;2055;605;2061;610;2061;610;2055
A;736;2104;736;2110;742;2110;742;2104
D;891;2267;891;2293;911;2293;911;2267
A;561;2269;561;2274;567;2274;567;2269
A;915;2687;915;2693;920;2693;920;2687
